ranking_id,player,gender,rating,n_events,season_id,is_finals,elim_idx_in_season
1,Norman Korpi,M,0.8181818181817962,11,s05_battle_of_the_seasons,False,1
1,Theo von Kurnatowski,M,0.8181818181815517,11,s05_battle_of_the_seasons,False,1
1,Becky Blasband,F,0.846153846153837,13,s05_battle_of_the_seasons,False,1
1,Holly Brentson,F,0.846153846153729,13,s05_battle_of_the_seasons,False,1
2,Norman Korpi,M,0.8181818181817966,11,s05_battle_of_the_seasons,False,2
2,Theo von Kurnatowski,M,0.8181818181815518,11,s05_battle_of_the_seasons,False,2
2,Becky Blasband,F,0.846153846153837,13,s05_battle_of_the_seasons,False,2
2,Holly Brentson,F,0.846153846153729,13,s05_battle_of_the_seasons,False,2
3,Norman Korpi,M,0.8181818181817966,11,s05_battle_of_the_seasons,False,3
3,Theo von Kurnatowski,M,0.8181818181815518,11,s05_battle_of_the_seasons,False,3
3,Becky Blasband,F,0.8461538461538373,13,s05_battle_of_the_seasons,False,3
3,Holly Brentson,F,0.8461538461537289,13,s05_battle_of_the_seasons,False,3
5,Dan Setzler,M,0.6956350361123815,12,s05_battle_of_the_seasons,False,5
5,Danny Roberts,M,-0.039819887219527714,5,s05_battle_of_the_seasons,False,5
5,Norman Korpi,M,0.6376429877988569,13,s05_battle_of_the_seasons,False,5
5,Stephen Williams,M,0.6956350361123812,12,s05_battle_of_the_seasons,False,5
5,Theo von Kurnatowski,M,0.6376429877990021,13,s05_battle_of_the_seasons,False,5
5,Becky Blasband,F,0.6933158482868288,15,s05_battle_of_the_seasons,False,5
5,Holly Brentson,F,0.6933158482877122,15,s05_battle_of_the_seasons,False,5
5,Kelley Limp,F,0.015491447592406168,5,s05_battle_of_the_seasons,False,5
5,Lindsay Brien,F,0.7421627736466576,14,s05_battle_of_the_seasons,False,5
5,Tara McDaniel,F,0.7421627736464878,14,s05_battle_of_the_seasons,False,5
7,Chadwick Pelletier,M,-0.3511157534362618,5,s05_battle_of_the_seasons,False,7
7,Dan Setzler,M,0.6959559621279501,12,s05_battle_of_the_seasons,False,7
7,Danny Roberts,M,-0.03763522915124863,5,s05_battle_of_the_seasons,False,7
7,Norman Korpi,M,0.638114738155517,13,s05_battle_of_the_seasons,False,7
7,Stephen Williams,M,0.6959559621279505,12,s05_battle_of_the_seasons,False,7
7,Theo von Kurnatowski,M,0.6436219577086086,14,s05_battle_of_the_seasons,False,7
7,Becky Blasband,F,0.6933158482868288,15,s05_battle_of_the_seasons,False,7
7,Holly Brentson,F,0.6933158482877122,15,s05_battle_of_the_seasons,False,7
7,Kelley Limp,F,0.015491447592406168,5,s05_battle_of_the_seasons,False,7
7,Lindsay Brien,F,0.7421627736466576,14,s05_battle_of_the_seasons,False,7
7,Tara McDaniel,F,0.7421627736464878,14,s05_battle_of_the_seasons,False,7
9,Adam Larson,M,-0.5447333840612336,6,s05_battle_of_the_seasons,False,9
9,Chadwick Pelletier,M,-0.5618875813766896,5,s05_battle_of_the_seasons,False,9
9,Dan Setzler,M,0.452753465025662,14,s05_battle_of_the_seasons,False,9
9,Danny Roberts,M,0.47310275294432924,14,s05_battle_of_the_seasons,False,9
9,Mike Mizanin,M,0.47714892175012047,13,s05_battle_of_the_seasons,False,9
9,Norman Korpi,M,0.4349609932121058,15,s05_battle_of_the_seasons,False,9
9,Stephen Williams,M,0.45275346502566166,14,s05_battle_of_the_seasons,False,9
9,Theo von Kurnatowski,M,0.4364638569420285,16,s05_battle_of_the_seasons,False,9
9,Timmy Beggy,M,-0.544733384061591,6,s05_battle_of_the_seasons,False,9
9,Yes Duffy,M,-0.5447333840612237,6,s05_battle_of_the_seasons,False,9
9,Becky Blasband,F,0.49684321506221285,17,s05_battle_of_the_seasons,False,9
9,Coral Smith,F,0.5117085177136462,16,s05_battle_of_the_seasons,False,9
9,Elka Walker,F,0.6673653830558867,7,s05_battle_of_the_seasons,False,9
9,Emily Bailey,F,-0.5619431998455695,6,s05_battle_of_the_seasons,False,9
9,Flora Alekseyeva,F,-0.5619431998455694,6,s05_battle_of_the_seasons,False,9
9,Holly Brentson,F,0.49684321506396484,17,s05_battle_of_the_seasons,False,9
9,Holly Shand,F,-0.5619431998455695,6,s05_battle_of_the_seasons,False,9
9,Jisela Delgado,F,-0.5619431998455691,6,s05_battle_of_the_seasons,False,9
9,Kelley Limp,F,0.5104086524934045,17,s05_battle_of_the_seasons,False,9
9,Lindsay Brien,F,0.10583409829222477,17,s05_battle_of_the_seasons,False,9
9,Tara McDaniel,F,0.5117085177131061,16,s05_battle_of_the_seasons,False,9
9,Veronica Portillo,F,-0.5619431998455693,6,s05_battle_of_the_seasons,False,9
13,Adam Larson,M,-0.5194001850287102,8,s05_battle_of_the_seasons,False,13
13,Chadwick Pelletier,M,-0.4703971555343138,5,s05_battle_of_the_seasons,False,13
13,Dan Setzler,M,0.34567079844995413,16,s05_battle_of_the_seasons,False,13
13,Danny Roberts,M,0.36632855985276386,16,s05_battle_of_the_seasons,False,13
13,Mike Mizanin,M,0.6022383583313662,21,s05_battle_of_the_seasons,False,13
13,Norman Korpi,M,0.32750365996051894,17,s05_battle_of_the_seasons,False,13
13,Stephen Williams,M,0.4540584732681722,14,s05_battle_of_the_seasons,False,13
13,Theo von Kurnatowski,M,0.5578938657162016,24,s05_battle_of_the_seasons,False,13
13,Timmy Beggy,M,-0.5194001850272817,8,s05_battle_of_the_seasons,False,13
13,Yes Duffy,M,-0.5194001850288227,8,s05_battle_of_the_seasons,False,13
13,Becky Blasband,F,0.40690488926854373,19,s05_battle_of_the_seasons,False,13
13,Coral Smith,F,0.6505714925422307,27,s05_battle_of_the_seasons,False,13
13,Elka Walker,F,0.5234010267263668,10,s05_battle_of_the_seasons,False,13
13,Emily Bailey,F,-0.5144074667188865,8,s05_battle_of_the_seasons,False,13
13,Flora Alekseyeva,F,-0.48891579183900535,9,s05_battle_of_the_seasons,False,13
13,Holly Brentson,F,0.6379226609556601,28,s05_battle_of_the_seasons,False,13
13,Holly Shand,F,-0.5144074667188868,8,s05_battle_of_the_seasons,False,13
13,Jisela Delgado,F,-0.514407466718887,8,s05_battle_of_the_seasons,False,13
13,Kelley Limp,F,0.4296480077948353,19,s05_battle_of_the_seasons,False,13
13,Lindsay Brien,F,0.03715601989583613,17,s05_battle_of_the_seasons,False,13
13,Tara McDaniel,F,0.4216907247677672,18,s05_battle_of_the_seasons,False,13
13,Veronica Portillo,F,-0.5144074667188865,8,s05_battle_of_the_seasons,False,13
16,Adam Larson,M,-0.5194001850287102,8,s05_battle_of_the_seasons,False,16
16,Chadwick Pelletier,M,-0.4703971555343138,5,s05_battle_of_the_seasons,False,16
16,Dan Setzler,M,0.34567079844995413,16,s05_battle_of_the_seasons,False,16
16,Danny Roberts,M,0.36632855985276386,16,s05_battle_of_the_seasons,False,16
16,Mike Mizanin,M,0.6022383583313662,21,s05_battle_of_the_seasons,False,16
16,Norman Korpi,M,0.32750365996051894,17,s05_battle_of_the_seasons,False,16
16,Stephen Williams,M,0.4540584732681722,14,s05_battle_of_the_seasons,False,16
16,Theo von Kurnatowski,M,0.5578938657162016,24,s05_battle_of_the_seasons,False,16
16,Timmy Beggy,M,-0.5194001850272817,8,s05_battle_of_the_seasons,False,16
16,Yes Duffy,M,-0.5194001850288227,8,s05_battle_of_the_seasons,False,16
16,Becky Blasband,F,0.40690488926854373,19,s05_battle_of_the_seasons,False,16
16,Coral Smith,F,0.6505714925422307,27,s05_battle_of_the_seasons,False,16
16,Elka Walker,F,0.5234010267263668,10,s05_battle_of_the_seasons,False,16
16,Emily Bailey,F,-0.5144074667188865,8,s05_battle_of_the_seasons,False,16
16,Flora Alekseyeva,F,-0.48891579183900535,9,s05_battle_of_the_seasons,False,16
16,Holly Brentson,F,0.6379226609556601,28,s05_battle_of_the_seasons,False,16
16,Holly Shand,F,-0.5144074667188868,8,s05_battle_of_the_seasons,False,16
16,Jisela Delgado,F,-0.514407466718887,8,s05_battle_of_the_seasons,False,16
16,Kelley Limp,F,0.4296480077948353,19,s05_battle_of_the_seasons,False,16
16,Lindsay Brien,F,0.03715601989583613,17,s05_battle_of_the_seasons,False,16
16,Tara McDaniel,F,0.4216907247677672,18,s05_battle_of_the_seasons,False,16
16,Veronica Portillo,F,-0.5144074667188865,8,s05_battle_of_the_seasons,False,16
17,Adam Larson,M,-0.5058869243004964,10,s05_battle_of_the_seasons,False,17
17,Chadwick Pelletier,M,-0.4138069497723429,5,s05_battle_of_the_seasons,False,17
17,Dan Setzler,M,0.5124502205896889,24,s05_battle_of_the_seasons,False,17
17,Danny Roberts,M,0.2807770828737309,18,s05_battle_of_the_seasons,False,17
17,Mike Mizanin,M,0.5213677699342546,23,s05_battle_of_the_seasons,False,17
17,Norman Korpi,M,0.24279695125070486,19,s05_battle_of_the_seasons,False,17
17,Stephen Williams,M,0.45708436425834476,14,s05_battle_of_the_seasons,False,17
17,Theo von Kurnatowski,M,0.6193384610081852,32,s05_battle_of_the_seasons,False,17
17,Timmy Beggy,M,-0.5058869242993366,10,s05_battle_of_the_seasons,False,17
17,Yes Duffy,M,-0.505886924300692,10,s05_battle_of_the_seasons,False,17
17,Becky Blasband,F,0.33083022625470315,21,s05_battle_of_the_seasons,False,17
17,Coral Smith,F,0.5887423782138963,29,s05_battle_of_the_seasons,False,17
17,Elka Walker,F,0.4415307977226656,12,s05_battle_of_the_seasons,False,17
17,Emily Bailey,F,-0.48384300317321977,10,s05_battle_of_the_seasons,False,17
17,Flora Alekseyeva,F,-0.5455845798118361,9,s05_battle_of_the_seasons,False,17
17,Holly Brentson,F,0.6845325137769153,39,s05_battle_of_the_seasons,False,17
17,Holly Shand,F,-0.37968269066040755,11,s05_battle_of_the_seasons,False,17
17,Jisela Delgado,F,-0.4838430031732209,10,s05_battle_of_the_seasons,False,17
17,Kelley Limp,F,0.35722796785857264,21,s05_battle_of_the_seasons,False,17
17,Lindsay Brien,F,-0.0008575736091432282,17,s05_battle_of_the_seasons,False,17
17,Tara McDaniel,F,0.6019875251403283,28,s05_battle_of_the_seasons,False,17
17,Veronica Portillo,F,-0.483843003173221,10,s05_battle_of_the_seasons,False,17
21,Adam Larson,M,-0.5058869243004964,10,s05_battle_of_the_seasons,False,21
21,Chadwick Pelletier,M,-0.4138069497723429,5,s05_battle_of_the_seasons,False,21
21,Dan Setzler,M,0.5124502205896889,24,s05_battle_of_the_seasons,False,21
21,Danny Roberts,M,0.2807770828737309,18,s05_battle_of_the_seasons,False,21
21,Mike Mizanin,M,0.5213677699342546,23,s05_battle_of_the_seasons,False,21
21,Norman Korpi,M,0.24279695125070486,19,s05_battle_of_the_seasons,False,21
21,Stephen Williams,M,0.45708436425834476,14,s05_battle_of_the_seasons,False,21
21,Theo von Kurnatowski,M,0.6193384610081852,32,s05_battle_of_the_seasons,False,21
21,Timmy Beggy,M,-0.5058869242993366,10,s05_battle_of_the_seasons,False,21
21,Yes Duffy,M,-0.505886924300692,10,s05_battle_of_the_seasons,False,21
21,Becky Blasband,F,0.28183667650351474,21,s05_battle_of_the_seasons,False,21
21,Coral Smith,F,0.5613459594397063,29,s05_battle_of_the_seasons,False,21
21,Elka Walker,F,0.3660988923574065,12,s05_battle_of_the_seasons,False,21
21,Emily Bailey,F,-0.5924832001025758,10,s05_battle_of_the_seasons,False,21
21,Flora Alekseyeva,F,-0.6281726099747358,9,s05_battle_of_the_seasons,False,21
21,Holly Brentson,F,0.4106343470490182,40,s05_battle_of_the_seasons,False,21
21,Holly Shand,F,-0.5905546258569536,11,s05_battle_of_the_seasons,False,21
21,Jisela Delgado,F,-0.5924832001025759,10,s05_battle_of_the_seasons,False,21
21,Kelley Limp,F,0.30202249846330365,21,s05_battle_of_the_seasons,False,21
21,Lindsay Brien,F,-0.048660323899128284,17,s05_battle_of_the_seasons,False,21
21,Tara McDaniel,F,0.5771326965375926,28,s05_battle_of_the_seasons,False,21
21,Veronica Portillo,F,0.6466835949903086,11,s05_battle_of_the_seasons,False,21
24,Adam Larson,M,-0.6183094358288257,10,s05_battle_of_the_seasons,False,24
24,Chadwick Pelletier,M,-0.6730553148275956,5,s05_battle_of_the_seasons,False,24
24,Dan Setzler,M,0.4880567744505345,24,s05_battle_of_the_seasons,False,24
24,Danny Roberts,M,0.22836279606218898,18,s05_battle_of_the_seasons,False,24
24,Mike Mizanin,M,0.5061592808474944,23,s05_battle_of_the_seasons,False,24
24,Norman Korpi,M,0.18626769456922634,19,s05_battle_of_the_seasons,False,24
24,Stephen Williams,M,0.43254995448396766,14,s05_battle_of_the_seasons,False,24
24,Theo von Kurnatowski,M,0.31858917113440405,33,s05_battle_of_the_seasons,False,24
24,Timmy Beggy,M,-0.6183094358273463,10,s05_battle_of_the_seasons,False,24
24,Yes Duffy,M,0.5186234436346672,11,s05_battle_of_the_seasons,False,24
24,Becky Blasband,F,0.28183667650351474,21,s05_battle_of_the_seasons,False,24
24,Coral Smith,F,0.5613459594397063,29,s05_battle_of_the_seasons,False,24
24,Elka Walker,F,0.3660988923574065,12,s05_battle_of_the_seasons,False,24
24,Emily Bailey,F,-0.5924832001025758,10,s05_battle_of_the_seasons,False,24
24,Flora Alekseyeva,F,-0.6281726099747358,9,s05_battle_of_the_seasons,False,24
24,Holly Brentson,F,0.4106343470490182,40,s05_battle_of_the_seasons,False,24
24,Holly Shand,F,-0.5905546258569536,11,s05_battle_of_the_seasons,False,24
24,Jisela Delgado,F,-0.5924832001025759,10,s05_battle_of_the_seasons,False,24
24,Kelley Limp,F,0.30202249846330365,21,s05_battle_of_the_seasons,False,24
24,Lindsay Brien,F,-0.048660323899128284,17,s05_battle_of_the_seasons,False,24
24,Tara McDaniel,F,0.5771326965375926,28,s05_battle_of_the_seasons,False,24
24,Veronica Portillo,F,0.6466835949903086,11,s05_battle_of_the_seasons,False,24
34,Adam Larson,M,0.33195554863812954,11,s05_battle_of_the_seasons,False,34
34,Chadwick Pelletier,M,-0.8900972320235041,5,s05_battle_of_the_seasons,False,34
34,Dan Setzler,M,0.46763465793717574,24,s05_battle_of_the_seasons,False,34
34,Danny Roberts,M,0.18448171972203417,18,s05_battle_of_the_seasons,False,34
34,Mike Mizanin,M,0.49342678153804254,23,s05_battle_of_the_seasons,False,34
34,Norman Korpi,M,0.13894157837484533,19,s05_battle_of_the_seasons,False,34
34,Stephen Williams,M,0.41200982365772015,14,s05_battle_of_the_seasons,False,34
34,Theo von Kurnatowski,M,0.06680280999148355,34,s05_battle_of_the_seasons,False,34
34,Timmy Beggy,M,-0.7124292094785043,10,s05_battle_of_the_seasons,False,34
34,Yes Duffy,M,0.33195554863813326,11,s05_battle_of_the_seasons,False,34
34,Becky Blasband,F,0.28183667650351474,21,s05_battle_of_the_seasons,False,34
34,Coral Smith,F,0.5613459594397063,29,s05_battle_of_the_seasons,False,34
34,Elka Walker,F,0.3660988923574065,12,s05_battle_of_the_seasons,False,34
34,Emily Bailey,F,-0.5924832001025758,10,s05_battle_of_the_seasons,False,34
34,Flora Alekseyeva,F,-0.6281726099747358,9,s05_battle_of_the_seasons,False,34
34,Holly Brentson,F,0.4106343470490182,40,s05_battle_of_the_seasons,False,34
34,Holly Shand,F,-0.5905546258569536,11,s05_battle_of_the_seasons,False,34
34,Jisela Delgado,F,-0.5924832001025759,10,s05_battle_of_the_seasons,False,34
34,Kelley Limp,F,0.30202249846330365,21,s05_battle_of_the_seasons,False,34
34,Lindsay Brien,F,-0.048660323899128284,17,s05_battle_of_the_seasons,False,34
34,Tara McDaniel,F,0.5771326965375926,28,s05_battle_of_the_seasons,False,34
34,Veronica Portillo,F,0.6466835949903086,11,s05_battle_of_the_seasons,False,34
35,Adam Larson,M,0.33195554863812954,11,s05_battle_of_the_seasons,False,35
35,Chadwick Pelletier,M,-0.8900972320235041,5,s05_battle_of_the_seasons,False,35
35,Dan Setzler,M,0.46763465793717574,24,s05_battle_of_the_seasons,False,35
35,Danny Roberts,M,0.18448171972203417,18,s05_battle_of_the_seasons,False,35
35,Mike Mizanin,M,0.49342678153804254,23,s05_battle_of_the_seasons,False,35
